name,x,y
g2100ag2100_n283585_sec_1,0,0
g2100ag2100_n283585_sec_2,0,0
g2100ag2100_n283585_sec_3,0,0
g2100ag2100_n283585_sec_4,0,0
g2100ag2100_n283585_sec_5,0,0
g2100ag2100_n283585_sec_6,0,0
g2100ag2100_n283585_sec_7,0,0
g2100ag2100_n283585_sec_8,0,0
g2100ag2100_n283585_sec_9,0,0
g2100ag2100_n283585_sec_10,0,0
g2100ag2100_n283585_sec_11,0,0
g2100ag8700_n283594_sec_1,0,0
g2100ag8700_n283594_sec_2,0,0
g2100ag8700_n283594_sec_3,0,0
g2100ag8700_n283594_sec_4,0,0
g2100ag8700_n283594_sec_5,0,0
g2100ag8700_n283594_sec_6,0,0
g2100ah2000_n283617_sec_1,0,0
g2100ah2000_n283617_sec_2,0,0
g2100ah2000_n283617_sec_3,0,0
g2100ah2000_n283617_sec_4,0,0
g2100ah2000_n283617_sec_5,0,0
g2100ah2000_n283617_sec_6,0,0
g2100ah6800_n283651_sec_1,0,0
g2100ah6800_n283651_sec_2,0,0
g2100ah6800_n283651_sec_3,0,0
g2100ah6800_n283651_sec_4,0,0
g2100ah6800_n283651_sec_5,0,0
g2100ah6800_n283651_sec_6,0,0
g2100ah6800_n283651_sec_7,0,0
g2100ah8200_n283618_sec_1,0,0
g2100ah8200_n283618_sec_2,0,0
g2100ah8200_n283618_sec_3,0,0
g2100ah8200_n283618_sec_4,0,0
g2100ah8200_n283618_sec_5,0,0
g2100ah8200_n283618_sec_6,0,0
g2100ah8200_n283618_sec_7,0,0
g2100ah8200_n283618_sec_8,0,0
g2100ah8200_n283618_sec_9,0,0
g2100ai4900_n283724_sec_1,0,0
g2100ai4900_n283724_sec_2,0,0
g2100ai4900_n283724_sec_3,0,0
g2100ai4900_n283724_sec_4,0,0
g2100ak1200_n283742_sec_1,0,0
g2100ak1200_n283742_sec_2,0,0
g2100ak1200_n283742_sec_3,0,0
g2100ak1200_n283742_sec_4,0,0
g2100ak4600_n283751_sec_1,0,0
g2100al1800_n283798_sec_1,0,0
g2100al1800_n283798_sec_2,0,0
g2100al1800_n283798_sec_3,0,0
g2100al1800_n283798_sec_4,0,0
g2100al1800_n283798_sec_5,0,0
g2100al3200_n283770_sec_1,0,0
g2100al3200_n283770_sec_2,0,0
g2100al3200_n283770_sec_3,0,0
g2100al3200_n283770_sec_4,0,0
g2100al7200_n283775_sec_1,0,0
g2100al7200_n283775_sec_2,0,0
g2100al7200_n283775_sec_3,0,0
g2100al7200_n283775_sec_4,0,0
g2100am2000_n283802_sec_1,0,0
g2100am2000_n283802_sec_2,0,0
g2100am2200_n283815_sec_1,0,0
g2100am2200_n283815_sec_2,0,0
g2100am2200_n283815_sec_3,0,0
g2100am6300_n283820_sec_1,0,0
g2100am6300_n283820_sec_2,0,0
g2100am6700_n283835_sec_1,0,0
g2100am6700_n283835_sec_2,0,0
g2100am6700_n283835_sec_3,0,0
g2100am8100_n283813_sec_1,0,0
g2100am8100_n283813_sec_2,0,0
g2100am9800_n283829_sec_1,0,0
g2100am9800_n283829_sec_2,0,0
g2100am9800_n283829_sec_3,0,0
g2100am9800_n283829_sec_4,0,0
g2100an3400_n283862_sec_1,0,0
g2100an3400_n283862_sec_2,0,0
g2100an4700_n283855_sec_1,0,0
g2100an4700_n283855_sec_2,0,0
g2100an8900_n283855_sec_1,0,0
g2100an8900_n283855_sec_2,0,0
g2100be8900_n283564_sec_1,0,0
g2100be8900_n283564_sec_2,0,0
g2100be8900_n283564_sec_3,0,0
g2100be8900_n283564_sec_4,0,0
g2100be8900_n283564_sec_5,0,0
g2100be8900_n283564_sec_6,0,0
g2100be8900_n283564_sec_7,0,0
g2100bg5600_n283598_sec_1,0,0
g2100bg5600_n283598_sec_2,0,0
g2100bg5600_n283598_sec_3,0,0
g2100bg5600_n283598_sec_4,0,0
g2100bg5600_n283598_sec_5,0,0
g2100bg5600_n283598_sec_6,0,0
g2100bh3900_n283665_sec_1,0,0
g2100bh3900_n283665_sec_2,0,0
g2100bh3900_n283665_sec_3,0,0
g2100bh3900_n283665_sec_4,0,0
g2100bh3900_n283665_sec_5,0,0
g2100bh3900_n283665_sec_6,0,0
g2100bh3900_n283665_sec_7,0,0
g2100bh3900_n283665_sec_8,0,0
g2100bh3900_n283665_sec_9,0,0
g2100bh6100_n283623_sec_1,0,0
g2100bh6100_n283623_sec_2,0,0
g2100bh6100_n283623_sec_3,0,0
g2100bh6100_n283623_sec_4,0,0
g2100bh6100_n283623_sec_5,0,0
g2100bh6100_n283623_sec_6,0,0
g2100bh6100_n283623_sec_7,0,0
g2100bi5900_n283697_sec_1,0,0
g2100bi5900_n283697_sec_2,0,0
g2100bj0700_n283696_sec_1,0,0
g2100bj0700_n283696_sec_2,0,0
g2100bj0700_n283696_sec_3,0,0
g2100bj0700_n283696_sec_4,0,0
g2100bj0700_n283696_sec_5,0,0
g2100bj0700_n283696_sec_6,0,0
g2100bj0700_n283696_sec_7,0,0
g2100bj0700_n283696_sec_8,0,0
g2100bj0700_n283696_sec_9,0,0
g2100bj0700_n283696_sec_10,0,0
g2100bj0700_n283696_sec_11,0,0
g2100bj0700_n283696_sec_12,0,0
g2100bj1200_n283713_sec_1,0,0
g2100bj1200_n283713_sec_2,0,0
g2100bj1300_n283735_sec_1,0,0
g2100bj1300_n283735_sec_2,0,0
g2100bj1300_n283735_sec_3,0,0
g2100bj1300_n283735_sec_4,0,0
g2100bj1300_n283735_sec_5,0,0
g2100bj2200_n283714_sec_1,0,0
g2100bj2200_n283714_sec_2,0,0
g2100bj2200_n283714_sec_3,0,0
g2100bj2200_n283714_sec_4,0,0
g2100bj5900_n283761_sec_1,0,0
g2100bj5900_n283761_sec_2,0,0
g2100bj5900_n283761_sec_3,0,0
g2100bj5900_n283761_sec_4,0,0
g2100bj5900_n283761_sec_5,0,0
g2100bj5900_n283761_sec_6,0,0
g2100bj7400_n283728_sec_1,0,0
g2100bj7400_n283728_sec_2,0,0
g2100bj7400_n283728_sec_3,0,0
g2100bj7400_n283728_sec_4,0,0
g2100bj7400_n283728_sec_5,0,0
g2100bj7400_n283728_sec_6,0,0
g2100bj7400_n283728_sec_7,0,0
g2100bj7400_n283728_sec_8,0,0
g2100bl0800_n283800_sec_1,0,0
g2100bl0800_n283800_sec_2,0,0
g2100bl0800_n283800_sec_3,0,0
g2100bl0800_n283800_sec_4,0,0
g2100bl0800_n283800_sec_5,0,0
g2100bl0800_n283800_sec_6,0,0
g2100bl1200_n283774_sec_1,0,0
g2100bl1200_n283774_sec_2,0,0
g2100bl1200_n283774_sec_3,0,0
g2100bl1200_n283774_sec_4,0,0
g2100bl2900_n283801_sec_1,0,0
g2100bl2900_n283801_sec_2,0,0
g2100bl2900_n283801_sec_3,0,0
g2100bl8300_n283778_sec_1,0,0
g2100bl8300_n283778_sec_2,0,0
g2100bl8300_n283778_sec_3,0,0
g2100bl8300_n283778_sec_4,0,0
g2100bl8300_n283778_sec_5,0,0
g2100bl8300_n283778_sec_6,0,0
g2100bl8300_n283778_sec_7,0,0
g2100bl8300_n283778_sec_8,0,0
g2100bm3700_n283826_sec_1,0,0
g2100bm3700_n283826_sec_2,0,0
g2100bm3700_n283826_sec_3,0,0
g2100bm6500_n283823_sec_1,0,0
g2100bm6500_n283823_sec_2,0,0
g2100bm6500_n283823_sec_3,0,0
g2100bm6500_n283823_sec_4,0,0
g2100bm9200_n283814_sec_1,0,0
g2100bm9200_n283814_sec_2,0,0
g2100bm9200_n283814_sec_3,0,0
g2100bm9200_n283814_sec_4,0,0
g2100bn6500_n283855_sec_1,0,0
g2100bn6500_n283855_sec_2,0,0
g2100bn9700_n283853_sec_1,0,0
g2100bn9700_n283853_sec_2,0,0
g2100bn9700_n283853_sec_3,0,0
g2100bn9700_n283853_sec_4,0,0
g2100bn9700_n283853_sec_5,0,0
g2100bn9700_n283853_sec_6,0,0
g2100bn9700_n283853_sec_7,0,0
g2100bn9700_n283853_sec_8,0,0
g2100bn9700_n283853_sec_9,0,0
g2100bn9700_n283853_sec_10,0,0
g2100bn9700_n283853_sec_11,0,0
g2100bn9700_n283853_sec_12,0,0
g2100bn9700_n283853_sec_13,0,0
g2100bo1200_n283866_sec_1,0,0
g2100bo1200_n283866_sec_2,0,0
g2100bo1200_n283866_sec_3,0,0
g2100bo1200_n283866_sec_4,0,0
g2100bo6800_n283898_sec_1,0,0
g2100bo8200_n283874_sec_1,0,0
g2100bp7000_n283874_sec_1,0,0
g2100bp7000_n283874_sec_2,0,0
g2100bp7000_n283874_sec_3,0,0
g2100bp7000_n283874_sec_4,0,0
g2100bp7000_n283874_sec_5,0,0
g2100cg0300_n283590_sec_1,0,0
g2100cg0300_n283590_sec_2,0,0
g2100cg0300_n283590_sec_3,0,0
g2100cg0300_n283590_sec_4,0,0
g2100cg0300_n283590_sec_5,0,0
g2100cg0300_n283590_sec_6,0,0
g2100cg0300_n283590_sec_7,0,0
g2100cg0300_n283590_sec_8,0,0
g2100cg0300_n283590_sec_9,0,0
g2100cg0300_n283590_sec_10,0,0
g2100cg0300_n283590_sec_11,0,0
g2100cg0300_n283590_sec_12,0,0
g2100cg0300_n283590_sec_13,0,0
g2100cg0300_n283590_sec_14,0,0
g2100cg0300_n283590_sec_15,0,0
g2100cg0300_n283590_sec_16,0,0
g2100cg0300_n283590_sec_17,0,0
g2100ch1800_n1385522_sec_1,0,0
g2100ch1800_n1385522_sec_2,0,0
g2100ch1800_n1385522_sec_3,0,0
g2100ch1800_n1385522_sec_4,0,0
g2100ch1800_n1385522_sec_5,0,0
g2100ch1800_n1385522_sec_6,0,0
g2100ch1800_n1385522_sec_7,0,0
g2100ch1800_n1385522_sec_8,0,0
g2100ch7400_n283632_sec_1,0,0
g2100ch7400_n283632_sec_2,0,0
g2100ch7400_n283632_sec_3,0,0
g2100ch7400_n283632_sec_4,0,0
g2100ch7400_n283632_sec_5,0,0
g2100ch7400_n283632_sec_6,0,0
g2100ch7400_n283632_sec_7,0,0
g2100ch7400_n283632_sec_8,0,0
g2100ch7400_n283632_sec_9,0,0
g2100ch7400_n283632_sec_10,0,0
g2100ch7400_n283632_sec_11,0,0
g2100ch7400_n283632_sec_12,0,0
g2100ch7400_n283632_sec_13,0,0
g2100ch7400_n283632_sec_14,0,0
g2100ch7400_n283632_sec_15,0,0
g2100ch7400_n283632_sec_16,0,0
g2100ch7400_n283632_sec_17,0,0
g2100ch7400_n283632_sec_18,0,0
g2100ch7400_n283632_sec_19,0,0
g2100ch7400_n283632_sec_20,0,0
g2100ch7400_n283632_sec_21,0,0
g2100ch7400_n283632_sec_22,0,0
g2100ch7400_n283632_sec_23,0,0
g2100ch7400_n283632_sec_24,0,0
g2100ci1500_n283687_sec_1,0,0
g2100ci1500_n283687_sec_2,0,0
g2100ci1500_n283687_sec_3,0,0
g2100ci1500_n283687_sec_4,0,0
g2100ci1500_n283687_sec_5,0,0
g2100ci1500_n283687_sec_6,0,0
g2100ci1500_n283687_sec_7,0,0
g2100ci3400_n1370071_sec_1,0,0
g2100ci4600_n283694_sec_1,0,0
g2100ci4600_n283694_sec_2,0,0
g2100ci4600_n283694_sec_3,0,0
g2100ci4600_n283694_sec_4,0,0
g2100ci4600_n283694_sec_5,0,0
g2100ci4600_n283694_sec_6,0,0
g2100ci6400_n283690_sec_1,0,0
g2100cj3000_n283718_sec_1,0,0
g2100cj3000_n283718_sec_2,0,0
g2100cj3000_n283718_sec_3,0,0
g2100cj3000_n283718_sec_4,0,0
g2100cj3000_n283718_sec_5,0,0
g2100cj3000_n283718_sec_6,0,0
g2100cj3400_n283737_sec_1,0,0
g2100cj3400_n283737_sec_2,0,0
g2100cj3400_n283737_sec_3,0,0
g2100cj3400_n283737_sec_4,0,0
g2100ck4000_n283780_sec_1,0,0
g2100ck4000_n283780_sec_2,0,0
g2100ck4000_n283780_sec_3,0,0
g2100ck4000_n283780_sec_4,0,0
g2100ck4000_n283780_sec_5,0,0
g2100ck4000_n283780_sec_6,0,0
g2100ck4100_n283759_sec_1,0,0
g2100ck4100_n283759_sec_2,0,0
g2100ck4100_n283759_sec_3,0,0
g2100ck4100_n283759_sec_4,0,0
g2100ck4100_n283759_sec_5,0,0
g2100ck4100_n283759_sec_6,0,0
g2100ck4100_n283759_sec_7,0,0
g2100cl7400_n283783_sec_1,0,0
g2100cl7400_n283783_sec_2,0,0
g2100cl7400_n283783_sec_3,0,0
g2100cl9700_n283793_sec_1,0,0
g2100cl9700_n283793_sec_2,0,0
g2100cl9700_n283793_sec_3,0,0
g2100cm0100_n283805_sec_1,0,0
g2100cm0100_n283805_sec_2,0,0
g2100cm0100_n283805_sec_3,0,0
g2100cm6300_n283822_sec_1,0,0
g2100cm8800_n283828_sec_1,0,0
g2100cn2300_n283844_sec_1,0,0
g2100cn2300_n283844_sec_2,0,0
g2100cn4000_n283847_sec_1,0,0
g2100cn4000_n283847_sec_2,0,0
g2100cn4000_n283847_sec_3,0,0
g2100cn4000_n283847_sec_4,0,0
g2100cn4000_n283847_sec_5,0,0
g2100cn4000_n283847_sec_6,0,0
g2100cn4000_n283847_sec_7,0,0
g2100cn4000_n283847_sec_8,0,0
g2100cn4000_n283847_sec_9,0,0
g2100cn4900_n283858_sec_1,0,0
g2100cn4900_n283858_sec_2,0,0
g2100cn4900_n283858_sec_3,0,0
g2100cn4900_n283858_sec_4,0,0
g2100cn4900_n283858_sec_5,0,0
g2100cn4900_n283858_sec_6,0,0
g2100cn4900_n283858_sec_7,0,0
g2100cn4900_n283858_sec_8,0,0
g2100cn4900_n283858_sec_9,0,0
g2100cn4900_n283858_sec_10,0,0
g2100cn4900_n283858_sec_11,0,0
g2100cn4900_n283858_sec_12,0,0
g2100cn4900_n283858_sec_13,0,0
g2100cn5000_n283837_sec_1,0,0
g2100cn5000_n283837_sec_2,0,0
g2100cn9200_n283841_sec_1,0,0
g2100cn9200_n283841_sec_2,0,0
g2100cn9200_n283841_sec_3,0,0
g2100cn9200_n283841_sec_4,0,0
g2100co8200_n283869_sec_1,0,0
g2100co8200_n283869_sec_2,0,0
g2100co8200_n283869_sec_3,0,0
g2100co8200_n283869_sec_4,0,0
g2100co8200_n283869_sec_5,0,0
g2100co8200_n283869_sec_6,0,0
g2100co8200_n283869_sec_7,0,0
g2100co8200_n283869_sec_8,0,0
g2100co8200_n283869_sec_9,0,0
g2100co8200_n283869_sec_10,0,0
g2100co8200_n283869_sec_11,0,0
g2100co8200_n283869_sec_12,0,0
g2100dg1300_n283601_sec_1,0,0
g2100dg1300_n283601_sec_2,0,0
g2100dg1300_n283601_sec_3,0,0
g2100dg1300_n283601_sec_4,0,0
g2100dg1300_n283601_sec_5,0,0
g2100dg1300_n283601_sec_6,0,0
g2100dg1300_n283601_sec_7,0,0
g2100dg1300_n283601_sec_8,0,0
g2100dg1300_n283601_sec_9,0,0
g2100dg1300_n283601_sec_10,0,0
g2100dg1300_n283601_sec_11,0,0
g2100dg1300_n283601_sec_12,0,0
g2100dg1300_n283601_sec_13,0,0
g2100dg1300_n283601_sec_14,0,0
g2100dg1300_n283601_sec_15,0,0
g2100dg1300_n283601_sec_16,0,0
g2100dg3700_n283614_sec_1,0,0
g2100dg3700_n283614_sec_2,0,0
g2100dg3700_n283614_sec_3,0,0
g2100dg3700_n283614_sec_4,0,0
g2100dg3700_n283614_sec_5,0,0
g2100dg3700_n283614_sec_6,0,0
g2100dg3700_n283614_sec_7,0,0
g2100dg3700_n283614_sec_8,0,0
g2100dg3700_n283614_sec_9,0,0
g2100dg3700_n283614_sec_10,0,0
g2100dg3700_n283614_sec_11,0,0
g2100dg3700_n283614_sec_12,0,0
g2100dg3700_n283614_sec_13,0,0
g2100dg3700_n283614_sec_14,0,0
g2100dg3700_n283614_sec_15,0,0
g2100dg3700_n283614_sec_16,0,0
g2100dg3700_n283614_sec_17,0,0
g2100dg3700_n283614_sec_18,0,0
g2100dg3700_n283614_sec_19,0,0
g2100dg3700_n283614_sec_20,0,0
g2100dg3700_n283614_sec_21,0,0
g2100dg6300_n283589_sec_1,0,0
g2100dg6300_n283589_sec_2,0,0
g2100dg6300_n283589_sec_3,0,0
g2100dg6300_n283589_sec_4,0,0
g2100dg6300_n283589_sec_5,0,0
g2100dg6300_n283589_sec_6,0,0
g2100dg6300_n283589_sec_7,0,0
g2100dg6300_n283589_sec_8,0,0
g2100dg6300_n283589_sec_9,0,0
g2100dg6300_n283589_sec_10,0,0
g2100dg6300_n283589_sec_11,0,0
g2100dg6300_n283589_sec_12,0,0
g2100dh7600_n283641_sec_1,0,0
g2100dh7600_n283641_sec_2,0,0
g2100dh9500_n292300_sec_1,0,0
g2100dh9500_n292300_sec_2,0,0
g2100dh9500_n292300_sec_3,0,0
g2100dh9500_n292300_sec_4,0,0
g2100dh9500_n292300_sec_5,0,0
g2100dh9500_n292300_sec_6,0,0
g2100dj0100_n283721_sec_1,0,0
g2100dj0100_n283721_sec_2,0,0
g2100dj0100_n283721_sec_3,0,0
g2100dj0100_n283721_sec_4,0,0
g2100dj0100_n283721_sec_5,0,0
g2100dj0100_n283721_sec_6,0,0
g2100dj0100_n283721_sec_7,0,0
g2100dj0500_n283740_sec_1,0,0
g2100dj0500_n283740_sec_2,0,0
g2100dj0500_n283740_sec_3,0,0
g2100dj0500_n283740_sec_4,0,0
g2100dj0500_n283740_sec_5,0,0
g2100dj0500_n283740_sec_6,0,0
g2100dj7200_n292334_sec_1,0,0
g2100dj7200_n292334_sec_2,0,0
g2100dj7200_n292334_sec_3,0,0
g2100dj7200_n292334_sec_4,0,0
g2100dj7200_n292334_sec_5,0,0
g2100dk1500_n283758_sec_1,0,0
g2100dk1500_n283758_sec_2,0,0
g2100dk1500_n283758_sec_3,0,0
g2100dk1500_n283758_sec_4,0,0
g2100dk1500_n283758_sec_5,0,0
g2100dk1500_n283758_sec_6,0,0
g2100dk1500_n283758_sec_7,0,0
g2100dl2300_n283786_sec_1,0,0
g2100dl5900_n283794_sec_1,0,0
g2100dl5900_n283794_sec_2,0,0
g2100dl9400_n283794_sec_1,0,0
g2100dl9600_n1396879_sec_1,0,0
g2100dl9600_n1396879_sec_2,0,0
g2100dl9600_n1396879_sec_3,0,0
g2100dl9600_n1396879_sec_4,0,0
g2100dl9600_n1396879_sec_5,0,0
g2100dl9600_n1396879_sec_6,0,0
g2100dl9800_n283744_sec_1,0,0
g2100dl9800_n283744_sec_2,0,0
g2100dl9800_n283744_sec_3,0,0
g2100dl9800_n283744_sec_4,0,0
g2100dl9800_n283744_sec_5,0,0
g2100dl9800_n283744_sec_6,0,0
g2100dl9800_n283744_sec_7,0,0
g2100dl9800_n283744_sec_8,0,0
g2100dm2900_n283831_sec_1,0,0
g2100dm2900_n283831_sec_2,0,0
g2100dm3200_n283818_sec_1,0,0
g2100dm3200_n283818_sec_2,0,0
g2100dm3200_n283818_sec_3,0,0
g2100dm3200_n283818_sec_4,0,0
g2100dm6300_n283816_sec_1,0,0
g2100dm6300_n283816_sec_2,0,0
g2100dm6300_n283816_sec_3,0,0
g2100dm6300_n283816_sec_4,0,0
g2100dm6300_n283816_sec_5,0,0
g2100dn3000_n283838_sec_1,0,0
g2100dn3000_n283838_sec_2,0,0
g2100dn3000_n283838_sec_3,0,0
g2100dn3000_n283838_sec_4,0,0
g2100dn3000_n283838_sec_5,0,0
g2100dn3000_n283838_sec_6,0,0
g2100dn3000_n283838_sec_7,0,0
g2100dn3000_n283838_sec_8,0,0
g2100dn3000_n283838_sec_9,0,0
g2100dn3000_n283838_sec_10,0,0
g2100dn3000_n283838_sec_11,0,0
g2100dn3000_n283838_sec_12,0,0
g2100dn3000_n283838_sec_13,0,0
g2100dn3000_n283838_sec_14,0,0
g2100dn3000_n283838_sec_15,0,0
g2100dn3000_n283838_sec_16,0,0
g2100dn3000_n283838_sec_17,0,0
g2100dn3000_n283838_sec_18,0,0
g2100dn4800_n283861_sec_1,0,0
g2100dn4800_n283861_sec_2,0,0
g2100dn4800_n283861_sec_3,0,0
g2100dn4800_n283861_sec_4,0,0
g2100dn4800_n283861_sec_5,0,0
g2100dn4800_n283861_sec_6,0,0
g2100dn4800_n283861_sec_7,0,0
g2100dn4800_n283861_sec_8,0,0
g2100dn4800_n283861_sec_9,0,0
g2100dn4800_n283861_sec_10,0,0
g2100dn4800_n283861_sec_11,0,0
g2100dn4800_n283861_sec_12,0,0
g2100dn4800_n283861_sec_13,0,0
g2100dn4800_n283861_sec_14,0,0
g2100dn4800_n283861_sec_15,0,0
g2100dn4800_n283861_sec_16,0,0
g2100dn4800_n283861_sec_17,0,0
g2100dn4800_n283861_sec_18,0,0
g2100dn4800_n283861_sec_19,0,0
g2100dn4800_n283861_sec_20,0,0
g2100dn4800_n283861_sec_21,0,0
g2100dn4800_n283861_sec_22,0,0
g2100dn4800_n283861_sec_23,0,0
g2100dn4800_n283861_sec_24,0,0
g2100dn4800_n283861_sec_25,0,0
g2100dn4800_n283861_sec_26,0,0
g2100dn4800_n283861_sec_27,0,0
g2100dn4800_n283861_sec_28,0,0
g2100dn4800_n283861_sec_29,0,0
g2100dn4800_n283861_sec_30,0,0
g2100dn4800_n283861_sec_31,0,0
g2100dn4800_n283861_sec_32,0,0
g2100dn4800_n283861_sec_33,0,0
g2100dn4800_n283861_sec_34,0,0
g2100dn4800_n283861_sec_35,0,0
g2100dn4800_n283861_sec_36,0,0
g2100dn4800_n283861_sec_37,0,0
g2100dn4800_n283861_sec_38,0,0
g2100dn4800_n283861_sec_39,0,0
g2100dn4800_n283861_sec_40,0,0
g2100dn4800_n283861_sec_41,0,0
g2100dn4800_n283861_sec_42,0,0
g2100dn4800_n283861_sec_43,0,0
g2100dn4800_n283861_sec_44,0,0
g2100dn4800_n283861_sec_45,0,0
g2100dn4800_n283861_sec_46,0,0
g2100dn4800_n283861_sec_47,0,0
g2100dn4800_n283861_sec_48,0,0
g2100dn4800_n283861_sec_49,0,0
g2100dn4800_n283861_sec_50,0,0
g2100dn4800_n283861_sec_51,0,0
g2100dn4800_n283861_sec_52,0,0
g2100dn4800_n283861_sec_53,0,0
g2100dn4800_n283861_sec_54,0,0
g2100dn4800_n283861_sec_55,0,0
g2100dn4800_n283861_sec_56,0,0
g2100dn4800_n283861_sec_57,0,0
g2100dn4800_n283861_sec_58,0,0
g2100dn4800_n283861_sec_59,0,0
g2100dn4800_n283861_sec_60,0,0
g2100dn4800_n283861_sec_61,0,0
g2100do7000_n283865_sec_1,0,0
g2100do7000_n283865_sec_2,0,0
g2100do7000_n283865_sec_3,0,0
g2100do7000_n283865_sec_4,0,0
g2100do7000_n283865_sec_5,0,0
g2100do7000_n283865_sec_6,0,0
g2100do7000_n283865_sec_7,0,0
g2100ef2800_n292264_sec_1,0,0
g2100eg8500_n292275_sec_1,0,0
g2100eg8500_n292275_sec_2,0,0
g2100eg8500_n292275_sec_3,0,0
g2100eg8500_n292275_sec_4,0,0
g2100eg8500_n292275_sec_5,0,0
g2100eg8500_n292275_sec_6,0,0
g2100eg8500_n292275_sec_7,0,0
g2100eg8500_n292275_sec_8,0,0
g2100eg8700_n292270_sec_1,0,0
g2100eg8700_n292270_sec_2,0,0
g2100eg8700_n292270_sec_3,0,0
g2100eg8700_n292270_sec_4,0,0
g2100eg8700_n292270_sec_5,0,0
g2100eg8700_n292270_sec_6,0,0
g2100eg8700_n292270_sec_7,0,0
g2100eg9700_n292283_sec_1,0,0
g2100eg9700_n292283_sec_2,0,0
g2100eg9700_n292283_sec_3,0,0
g2100eg9700_n292283_sec_4,0,0
g2100eg9700_n292283_sec_5,0,0
g2100eh3200_n292286_sec_1,0,0
g2100eh3700_n292308_sec_1,0,0
g2100eh3700_n292308_sec_2,0,0
g2100eh3700_n292308_sec_3,0,0
g2100eh3700_n292308_sec_4,0,0
g2100eh3700_n292308_sec_5,0,0
g2100eh3700_n292308_sec_6,0,0
g2100eh3700_n292308_sec_7,0,0
g2100eh3700_n292308_sec_8,0,0
g2100eh3700_n292308_sec_9,0,0
g2100eh3700_n292308_sec_10,0,0
g2100eh3700_n292308_sec_11,0,0
g2100eh3700_n292308_sec_12,0,0
g2100ek1100_n292334_sec_1,0,0
g2100ek1100_n292334_sec_2,0,0
g2100ek1100_n292334_sec_3,0,0
g2100ek1100_n292334_sec_4,0,0
g2100ek1100_n292334_sec_5,0,0
g2100ek1100_n292334_sec_6,0,0
g2100ek1100_n292334_sec_7,0,0
g2100ek2800_n292334_sec_1,0,0
g2100ek2800_n292334_sec_2,0,0
g2100ek2800_n292334_sec_3,0,0
g2100ek2800_n292334_sec_4,0,0
g2100ek2800_n292334_sec_5,0,0
g2100ek2800_n292334_sec_6,0,0
g2100ek2800_n292334_sec_7,0,0
g2100ek2800_n292334_sec_8,0,0
g2100ek7600_n292399_sec_1,0,0
g2100ek7600_n292399_sec_2,0,0
g2100ek8800_n292347_sec_1,0,0
g2100ek8800_n292347_sec_2,0,0
g2100ek8800_n292347_sec_3,0,0
g2100ek8800_n292347_sec_4,0,0
g2100ek8800_n292347_sec_5,0,0
g2100ek8800_n292347_sec_6,0,0
g2100ek8800_n292347_sec_7,0,0
g2100ek8800_n292347_sec_8,0,0
g2100ek8800_n292347_sec_9,0,0
g2100ek8800_n292347_sec_10,0,0
g2100ek8800_n292347_sec_11,0,0
g2100ek8800_n292347_sec_12,0,0
g2100ek8800_n292347_sec_13,0,0
g2100ek8800_n292347_sec_14,0,0
g2100ek8800_n292347_sec_15,0,0
g2100em1500_n292428_sec_1,0,0
g2100em1500_n292428_sec_2,0,0
g2100em1500_n292428_sec_3,0,0
g2100em1500_n292428_sec_4,0,0
g2100em1500_n292428_sec_5,0,0
g2100em1500_n292428_sec_6,0,0
g2100em1500_n292428_sec_7,0,0
g2100em2500_n292390_sec_1,0,0
g2100em2500_n292390_sec_2,0,0
g2100em2500_n292390_sec_3,0,0
g2100em2500_n292390_sec_4,0,0
g2100em2500_n292390_sec_5,0,0
g2100em2500_n292390_sec_6,0,0
g2100em2500_n292390_sec_7,0,0
g2100em2500_n292390_sec_8,0,0
g2100em2500_n292390_sec_9,0,0
g2100em2500_n292390_sec_10,0,0
g2100em2500_n292390_sec_11,0,0
g2100em2500_n292390_sec_12,0,0
g2100em2500_n292390_sec_13,0,0
g2100em2500_n292390_sec_14,0,0
g2100em2500_n292390_sec_15,0,0
g2100em2500_n292390_sec_16,0,0
g2100em2500_n292390_sec_17,0,0
g2100em6500_n292425_sec_1,0,0
g2100em6500_n292425_sec_2,0,0
g2100em6500_n292425_sec_3,0,0
g2100em6500_n292425_sec_4,0,0
g2100em6500_n292425_sec_5,0,0
g2100em6500_n292425_sec_6,0,0
g2100em6500_n292425_sec_7,0,0
g2100em6500_n292425_sec_8,0,0
g2100em6500_n292425_sec_9,0,0
g2100en2200_n292457_sec_1,0,0
g2100en2200_n292457_sec_2,0,0
g2100en2200_n292457_sec_3,0,0
g2100en2200_n292457_sec_4,0,0
g2100en2200_n292457_sec_5,0,0
g2100en2200_n292457_sec_6,0,0
g2100en2200_n292457_sec_7,0,0
g2100en2200_n292457_sec_8,0,0
g2100en2200_n292457_sec_9,0,0
g2100en2200_n292457_sec_10,0,0
g2100en2200_n292457_sec_11,0,0
g2100en2200_n292457_sec_12,0,0
g2100en2200_n292457_sec_13,0,0
g2100en2200_n292457_sec_14,0,0
g2100en2200_n292457_sec_15,0,0
g2100en2200_n292457_sec_16,0,0
g2100en2200_n292457_sec_17,0,0
g2100en2200_n292457_sec_18,0,0
g2100en2200_n292457_sec_19,0,0
g2100en2200_n292457_sec_20,0,0
g2100en2200_n292457_sec_21,0,0
g2100en2200_n292457_sec_22,0,0
g2100en2200_n292457_sec_23,0,0
g2100en2200_n292457_sec_24,0,0
g2100en2200_n292457_sec_25,0,0
g2100en2200_n292457_sec_26,0,0
